datetime_utc,precio_eur_mwh,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,precipitation,hora,dia_semana,mes,es_fin_de_semana,precio_lag_24h,precio_lag_48h,precio_lag_168h,precio_media_24h
2026-01-29 04:00:00+00:00,75.73,6.6,100,0.0,6.7,7.5,4,3,1,0,58.11,58.28,82.05,129.92708333333334
2026-01-29 05:00:00+00:00,85.02,7.6,100,0.0,14.0,2.2,5,3,1,0,64.53,55.85,85.9,130.78083333333333
2026-01-29 06:00:00+00:00,114.26,8.3,100,0.0,19.0,0.0,6,3,1,0,90.14,71.7,96.21,131.78583333333333
2026-01-29 07:00:00+00:00,126.71,8.7,100,0.0,15.8,0.0,7,3,1,0,168.69,117.52,146.36,130.03666666666666
2026-01-29 08:00:00+00:00,124.4,8.9,100,5.0,12.4,0.0,8,3,1,0,174.46,119.96,153.45,127.95083333333332
2026-01-29 09:00:00+00:00,186.42,9.9,100,23.0,13.5,0.0,9,3,1,0,200.46,179.97,213.22,127.36583333333333
2026-01-29 10:00:00+00:00,181.83,10.6,100,37.0,13.4,0.0,10,3,1,0,173.6,178.9,195.12,127.70875
2026-01-29 11:00:00+00:00,178.05,12.1,100,159.0,15.0,0.3,11,3,1,0,162.74,178.41,191.01,128.34666666666666
2026-01-29 12:00:00+00:00,177.22,12.4,100,76.0,9.4,0.8,12,3,1,0,157.39,174.44,191.54,129.17291666666665
2026-01-29 13:00:00+00:00,105.63,11.7,100,63.0,11.5,1.8,13,3,1,0,83.21,102.82,124.55,130.10708333333332
2026-01-29 14:00:00+00:00,104.08,11.4,100,64.0,18.6,1.7,14,3,1,0,83.5,96.96,134.47,130.9645833333333
2026-01-29 15:00:00+00:00,105.16,11.1,100,53.0,11.4,0.0,15,3,1,0,88.07,109.29,139.86,131.67666666666668
2026-01-29 16:00:00+00:00,115.95,11.9,96,100.0,10.1,0.0,16,3,1,0,105.08,132.76,149.45,132.12958333333333
2026-01-29 17:00:00+00:00,186.22,11.1,96,96.0,8.5,0.0,17,3,1,0,200.75,208.98,220.51,131.52416666666667
2026-01-29 18:00:00+00:00,183.58,10.1,97,7.0,13.5,0.0,18,3,1,0,232.35,241.42,221.64,129.49208333333334
2026-01-29 19:00:00+00:00,182.94,10.4,25,0.0,18.0,0.0,19,3,1,0,244.45,253.14,220.79,126.92916666666667
2026-01-29 20:00:00+00:00,183.75,9.2,100,0.0,16.3,0.0,20,3,1,0,227.25,222.11,217.69,125.11666666666667
2026-01-29 21:00:00+00:00,107.56,9.2,100,0.0,14.4,0.0,21,3,1,0,112.3,118.15,133.79,124.91916666666667
2026-01-29 22:00:00+00:00,91.82,9.0,100,0.0,13.1,0.0,22,3,1,0,89.73,95.07,122.32,125.00624999999998
2026-01-29 23:00:00+00:00,66.5,8.4,100,0.0,12.5,0.0,23,3,1,0,82.35,55.98,79.14,124.34583333333332
2026-01-30 00:00:00+00:00,67.36,8.3,48,0.0,12.7,0.0,0,4,1,0,77.7,57.86,70.84,123.915
2026-01-30 01:00:00+00:00,68.71,7.7,45,0.0,11.7,0.0,1,4,1,0,74.34,57.06,67.78,123.68041666666666
2026-01-30 02:00:00+00:00,69.17,6.9,38,0.0,11.5,0.0,2,4,1,0,74.73,57.55,63.21,123.44875
2026-01-30 03:00:00+00:00,69.43,6.4,100,0.0,14.3,0.0,3,4,1,0,74.7,58.46,63.62,123.22916666666667
2026-01-30 04:00:00+00:00,68.95,6.3,100,0.0,14.7,0.0,4,4,1,0,75.73,58.11,73.14,122.94666666666667
2026-01-30 05:00:00+00:00,66.83,6.4,100,0.0,17.8,0.0,5,4,1,0,85.02,64.53,83.48,122.18875000000001
2026-01-30 06:00:00+00:00,92.89,6.8,100,0.0,15.1,0.0,6,4,1,0,114.26,90.14,110.78,121.29833333333333
2026-01-30 07:00:00+00:00,127.93,6.7,100,0.0,14.2,0.0,7,4,1,0,126.71,168.69,140.54,121.34916666666665
2026-01-30 08:00:00+00:00,118.38,6.7,100,6.0,15.2,0.0,8,4,1,0,124.4,174.46,111.76,121.09833333333334
2026-01-30 09:00:00+00:00,171.28,7.1,100,40.0,18.0,0.1,9,4,1,0,186.42,200.46,151.92,120.46750000000002
2026-01-30 10:00:00+00:00,163.89,7.7,96,105.0,21.1,0.1,10,4,1,0,181.83,173.6,145.14,119.72000000000001
2026-01-30 11:00:00+00:00,163.02,8.9,100,256.0,20.9,0.0,11,4,1,0,178.05,162.74,144.93,119.09375
2026-01-30 12:00:00+00:00,162.07,9.3,90,312.0,23.9,0.1,12,4,1,0,177.22,157.39,144.79,118.46249999999999
2026-01-30 13:00:00+00:00,92.94,9.9,95,298.0,25.4,0.0,13,4,1,0,105.63,83.21,77.43,117.93375000000002
2026-01-30 14:00:00+00:00,95.51,10.0,97,270.0,27.4,0.0,14,4,1,0,104.08,83.5,81.6,117.57666666666667
2026-01-30 15:00:00+00:00,96.82,10.1,100,161.0,20.3,0.0,15,4,1,0,105.16,88.07,94.3,117.22916666666667
2026-01-30 16:00:00+00:00,103.51,9.9,100,90.0,16.3,0.5,16,4,1,0,115.95,105.08,127.86,116.71083333333333
2026-01-30 17:00:00+00:00,191.93,8.4,100,12.0,23.0,1.4,17,4,1,0,186.22,200.75,244.66,116.94875
2026-01-30 18:00:00+00:00,193.77,8.7,100,2.0,21.7,2.0,18,4,1,0,183.58,232.35,267.41,117.37333333333333
2026-01-30 19:00:00+00:00,193.74,7.7,100,0.0,20.7,0.1,19,4,1,0,182.94,244.45,272.07,117.82333333333332
2026-01-30 20:00:00+00:00,191.17,7.5,100,0.0,20.9,0.1,20,4,1,0,183.75,227.25,263.95,118.1325
2026-01-30 21:00:00+00:00,108.66,6.5,100,0.0,19.6,0.3,21,4,1,0,107.56,112.3,167.9,118.17833333333333
2026-01-30 22:00:00+00:00,91.82,6.7,43,0.0,21.3,1.1,22,4,1,0,91.82,89.73,144.46,118.17833333333334
2026-01-30 23:00:00+00:00,68.87,5.8,25,0.0,23.3,0.0,23,4,1,0,66.5,82.35,98.65,118.27708333333334
2026-01-31 00:00:00+00:00,71.02,5.7,94,0.0,21.7,0.0,0,5,1,1,67.36,77.7,85.31,118.42958333333333
2026-01-31 01:00:00+00:00,73.25,5.6,98,0.0,19.4,0.0,1,5,1,1,68.71,74.34,79.21,118.61874999999999
2026-01-31 02:00:00+00:00,74.59,5.2,98,0.0,17.9,0.0,2,5,1,1,69.17,74.73,75.35,118.84458333333333
2026-01-31 03:00:00+00:00,75.32,4.8,100,0.0,18.4,0.1,3,5,1,1,69.43,74.7,70.36,119.09000000000002
2026-01-31 04:00:00+00:00,74.4,4.3,100,0.0,16.6,0.1,4,5,1,1,68.95,75.73,64.98,119.31708333333331
2026-01-31 05:00:00+00:00,73.14,5.5,98,0.0,23.0,0.0,5,5,1,1,66.83,85.02,60.85,119.58
2026-01-31 06:00:00+00:00,75.9,5.4,87,0.0,21.3,0.0,6,5,1,1,92.89,114.26,74.67,118.87208333333332
2026-01-31 07:00:00+00:00,73.15,5.4,77,0.0,19.8,0.0,7,5,1,1,127.93,126.71,92.24,116.58958333333334
2026-01-31 08:00:00+00:00,76.96,5.8,30,10.0,19.0,0.0,8,5,1,1,118.38,124.4,95.58,114.86375
2026-01-31 09:00:00+00:00,76.33,6.4,15,126.0,16.9,0.0,9,5,1,1,171.28,186.42,82.55,110.90749999999998
2026-01-31 10:00:00+00:00,76.02,7.6,23,268.0,17.6,0.0,10,5,1,1,163.89,181.83,65.81,107.24624999999999
2026-01-31 11:00:00+00:00,76.21,8.8,18,422.0,18.3,0.0,11,5,1,1,163.02,178.05,57.8,103.62916666666666
2026-01-31 12:00:00+00:00,76.49,10.1,23,503.0,20.8,0.0,12,5,1,1,162.07,177.22,57.35,100.06333333333333
2026-01-31 13:00:00+00:00,77.07,10.8,21,514.0,19.1,0.0,13,5,1,1,92.94,105.63,57.67,99.40208333333332
2026-01-31 14:00:00+00:00,78.17,11.2,86,512.0,19.1,0.0,14,5,1,1,95.51,104.08,58.91,98.67958333333333
2026-01-31 15:00:00+00:00,77.39,11.2,87,398.0,18.8,0.0,15,5,1,1,96.82,105.16,60.62,97.86999999999999
2026-01-31 16:00:00+00:00,72.06,10.4,41,261.0,16.1,0.0,16,5,1,1,103.51,115.95,81.93,96.55958333333335
2026-01-31 17:00:00+00:00,81.96,9.1,48,123.0,12.5,0.0,17,5,1,1,191.93,186.22,78.97,91.9775
2026-01-31 18:00:00+00:00,99.78,8.0,38,9.0,8.9,0.0,18,5,1,1,193.77,183.58,82.55,88.06125000000002
2026-01-31 19:00:00+00:00,104.05,7.1,28,0.0,12.5,0.0,19,5,1,1,193.74,182.94,88.65,84.32416666666667
2026-01-31 20:00:00+00:00,107.22,6.4,0,0.0,11.9,0.0,20,5,1,1,191.17,183.75,90.09,80.82625
2026-01-31 21:00:00+00:00,94.3,5.7,2,0.0,9.0,0.0,21,5,1,1,108.66,107.56,76.92,80.22791666666666
2026-01-31 22:00:00+00:00,78.09,5.1,82,0.0,7.9,0.0,22,5,1,1,91.82,91.82,73.74,79.65583333333333
2026-01-31 23:00:00+00:00,63.64,4.6,96,0.0,9.1,0.0,23,5,1,1,68.87,66.5,84.58,79.43791666666667
2026-02-01 00:00:00+00:00,64.5,5.4,100,0.0,11.6,0.0,0,6,2,1,71.02,67.36,80.94,79.16625
2026-02-01 01:00:00+00:00,66.8,5.4,100,0.0,10.8,0.0,1,6,2,1,73.25,68.71,71.72,78.8975
2026-02-01 02:00:00+00:00,67.96,5.0,100,0.0,10.1,0.0,2,6,2,1,74.59,69.17,70.87,78.62124999999999
2026-02-01 03:00:00+00:00,68.97,4.6,100,0.0,9.8,0.0,3,6,2,1,75.32,69.43,71.57,78.35666666666667
2026-02-01 04:00:00+00:00,69.73,4.6,92,0.0,10.4,0.0,4,6,2,1,74.4,68.95,71.46,78.16208333333333
2026-02-01 05:00:00+00:00,69.76,4.6,77,0.0,10.6,0.0,5,6,2,1,73.14,66.83,73.15,78.02125
2026-02-01 06:00:00+00:00,70.63,5.2,95,0.0,12.7,0.0,6,6,2,1,75.9,92.89,71.96,77.80166666666666
2026-02-01 07:00:00+00:00,86.11,5.2,100,0.0,11.5,0.0,7,6,2,1,73.15,127.93,83.74,78.34166666666667
2026-02-01 08:00:00+00:00,79.47,5.9,100,4.0,10.7,0.0,8,6,2,1,76.96,118.38,83.95,78.44625
2026-02-01 09:00:00+00:00,69.88,6.2,100,20.0,9.0,0.0,9,6,2,1,76.33,171.28,76.75,78.1775
2026-02-01 10:00:00+00:00,64.88,6.6,100,41.0,7.7,0.0,10,6,2,1,76.02,163.89,73.5,77.71333333333332
2026-02-01 11:00:00+00:00,64.57,6.9,100,59.0,6.8,0.1,11,6,2,1,76.21,163.02,72.84,77.22833333333332
2026-02-01 12:00:00+00:00,63.61,7.3,100,77.0,10.2,0.1,12,6,2,1,76.49,162.07,71.84,76.69166666666668
2026-02-01 13:00:00+00:00,63.63,8.1,100,122.0,10.6,0.0,13,6,2,1,77.07,92.94,71.74,76.13166666666666
2026-02-01 14:00:00+00:00,66.1,8.9,100,110.0,9.7,0.0,14,6,2,1,78.17,95.51,74.13,75.62875000000001
2026-02-01 15:00:00+00:00,73.5,9.4,100,124.0,9.4,0.0,15,6,2,1,77.39,96.82,76.98,75.46666666666667
2026-02-01 16:00:00+00:00,102.44,9.4,100,51.0,6.0,0.0,16,6,2,1,72.06,103.51,77.53,76.7325
2026-02-01 17:00:00+00:00,151.25,9.4,100,36.0,4.1,0.0,17,6,2,1,81.96,191.93,89.87,79.61958333333332
2026-02-01 18:00:00+00:00,203.19,9.0,100,3.0,2.7,0.0,18,6,2,1,99.78,193.77,93.32,83.92833333333333
2026-02-01 19:00:00+00:00,208.1,8.9,100,0.0,2.3,0.1,19,6,2,1,104.05,193.74,93.73,88.26375
2026-02-01 20:00:00+00:00,189.98,8.8,100,0.0,2.8,0.1,20,6,2,1,107.22,191.17,98.73,91.71208333333334
2026-02-01 21:00:00+00:00,101.23,8.8,100,0.0,5.2,0.1,21,6,2,1,94.3,108.66,96.37,92.00083333333333
2026-02-01 22:00:00+00:00,88.05,9.1,100,0.0,7.6,0.3,22,6,2,1,78.09,91.82,85.47,92.41583333333334
2026-02-01 23:00:00+00:00,80.92,9.7,100,0.0,11.7,2.4,23,6,2,1,63.64,68.87,54.84,93.13583333333332
2026-02-02 00:00:00+00:00,79.33,8.4,100,0.0,5.0,1.0,0,0,2,0,64.5,71.02,55.68,93.75374999999998
2026-02-02 01:00:00+00:00,79.64,9.6,100,0.0,15.2,0.5,1,0,2,0,66.8,73.25,55.55,94.28875000000001
2026-02-02 02:00:00+00:00,82.7,10.5,100,0.0,19.5,0.4,2,0,2,0,67.96,74.59,58.8,94.90291666666667
2026-02-02 03:00:00+00:00,79.84,9.9,100,0.0,16.0,0.0,3,0,2,0,68.97,75.32,58.34,95.35583333333334
2026-02-02 04:00:00+00:00,78.22,9.3,100,0.0,16.1,0.2,4,0,2,0,69.73,74.4,58.96,95.70958333333333
2026-02-02 05:00:00+00:00,73.24,9.1,100,0.0,15.3,0.0,5,0,2,0,69.76,73.14,56.18,95.85458333333334
2026-02-02 06:00:00+00:00,94.55,8.9,100,0.0,18.4,0.1,6,0,2,0,70.63,75.9,77.77,96.85125
2026-02-02 07:00:00+00:00,132.4,9.1,100,0.0,18.1,0.1,7,0,2,0,86.11,73.15,148.59,98.77999999999999
2026-02-02 08:00:00+00:00,129.19,9.2,100,3.0,20.5,0.3,8,0,2,0,79.47,76.96,142.85,100.85166666666667
2026-02-02 09:00:00+00:00,176.34,8.8,100,13.0,20.3,1.8,9,0,2,0,69.88,76.33,203.3,105.28749999999998
2026-02-02 10:00:00+00:00,169.84,8.1,98,40.0,21.5,1.9,10,0,2,0,64.88,76.02,198.68,109.66083333333331
2026-02-02 11:00:00+00:00,169.66,8.4,100,325.0,26.2,0.3,11,0,2,0,64.57,76.21,181.12,114.03958333333333
2026-02-02 12:00:00+00:00,168.66,6.7,99,121.0,18.9,0.2,12,0,2,0,63.61,76.49,178.32,118.41666666666667
2026-02-02 13:00:00+00:00,99.78,7.6,43,214.0,21.5,0.1,13,0,2,0,63.63,77.07,109.85,119.92291666666665
2026-02-02 14:00:00+00:00,100.98,9.0,100,471.0,22.7,0.0,14,0,2,0,66.1,78.17,116.66,121.37624999999998
2026-02-02 15:00:00+00:00,99.75,8.6,99,316.0,24.4,0.1,15,0,2,0,73.5,77.39,126.61,122.46999999999998
2026-02-02 16:00:00+00:00,104.17,7.0,100,185.0,21.8,0.0,16,0,2,0,102.44,72.06,121.83,122.54208333333332
2026-02-02 17:00:00+00:00,196.75,6.4,61,83.0,18.3,0.0,17,0,2,0,151.25,81.96,203.6,124.43791666666665
2026-02-02 18:00:00+00:00,199.76,5.7,100,9.0,18.6,0.0,18,0,2,0,203.19,99.78,231.21,124.295
2026-02-02 19:00:00+00:00,213.82,5.6,88,0.0,18.8,0.0,19,0,2,0,208.1,104.05,243.21,124.53333333333332
2026-02-02 20:00:00+00:00,198.06,5.4,100,0.0,17.1,0.0,20,0,2,0,189.98,107.22,231.13,124.86999999999999
2026-02-02 21:00:00+00:00,122.71,5.5,100,0.0,13.8,0.0,21,0,2,0,101.23,94.3,115.3,125.76499999999999
2026-02-02 22:00:00+00:00,102.92,5.5,100,0.0,17.5,0.1,22,0,2,0,88.05,78.09,105.9,126.38458333333334
2026-02-02 23:00:00+00:00,48.06,5.3,100,0.0,18.0,0.0,23,0,2,0,80.92,63.64,71.82,125.01541666666667
2026-02-03 00:00:00+00:00,49.81,4.8,41,0.0,18.4,0.1,0,1,2,0,79.33,64.5,58.85,123.78541666666666
2026-02-03 01:00:00+00:00,51.0,4.8,100,0.0,15.8,0.0,1,1,2,0,79.64,66.8,58.7,122.59208333333332
2026-02-03 02:00:00+00:00,51.52,5.0,100,0.0,16.8,0.1,2,1,2,0,82.7,67.96,59.26,121.29291666666666
2026-02-03 03:00:00+00:00,51.61,4.9,100,0.0,13.8,0.1,3,1,2,0,79.84,68.97,59.26,120.11666666666666
2026-02-03 04:00:00+00:00,50.89,4.8,99,0.0,12.9,0.1,4,1,2,0,78.22,69.73,58.28,118.97791666666666
2026-02-03 05:00:00+00:00,50.41,4.6,100,0.0,11.0,0.1,5,1,2,0,73.24,69.76,55.85,118.02666666666666
2026-02-03 06:00:00+00:00,121.91,4.6,95,0.0,13.5,0.2,6,1,2,0,94.55,70.63,71.7,119.16666666666667
2026-02-03 07:00:00+00:00,204.02,4.4,100,0.0,14.6,0.3,7,1,2,0,132.4,86.11,117.52,122.15083333333332
2026-02-03 08:00:00+00:00,159.89,4.4,100,3.0,11.8,0.2,8,1,2,0,129.19,79.47,119.96,123.42999999999999
2026-02-03 09:00:00+00:00,164.97,4.7,100,41.0,14.4,0.2,9,1,2,0,176.34,69.88,179.97,122.95625
2026-02-03 10:00:00+00:00,149.06,5.2,100,95.0,14.5,0.1,10,1,2,0,169.84,64.88,178.9,122.09041666666667
2026-02-03 11:00:00+00:00,147.28,5.6,100,114.0,15.3,0.1,11,1,2,0,169.66,64.57,178.41,121.15791666666668
2026-02-03 12:00:00+00:00,147.24,6.1,95,178.0,15.4,0.1,12,1,2,0,168.66,63.61,174.44,120.26541666666667
2026-02-03 13:00:00+00:00,78.08,7.8,63,346.0,16.8,0.0,13,1,2,0,99.78,63.63,102.82,119.36125
2026-02-03 14:00:00+00:00,79.8,7.4,41,338.0,16.2,0.1,14,1,2,0,100.98,66.1,96.96,118.47875
2026-02-03 15:00:00+00:00,82.92,8.1,30,361.0,15.9,0.0,15,1,2,0,99.75,73.5,109.29,117.77750000000002
2026-02-03 16:00:00+00:00,113.57,7.4,100,258.0,16.3,0.0,16,1,2,0,104.17,102.44,132.76,118.16916666666667
2026-02-03 17:00:00+00:00,253.51,6.6,100,90.0,14.8,0.1,17,1,2,0,196.75,151.25,208.98,120.53416666666668
2026-02-03 18:00:00+00:00,292.2,5.7,100,9.0,12.7,0.0,18,1,2,0,199.76,203.19,241.42,124.38583333333332
2026-02-03 19:00:00+00:00,283.25,5.2,100,0.0,12.0,0.0,19,1,2,0,213.82,208.1,253.14,127.27875
2026-02-03 20:00:00+00:00,255.75,5.1,100,0.0,12.0,0.0,20,1,2,0,198.06,189.98,222.11,129.6825
2026-02-03 21:00:00+00:00,123.58,5.2,100,0.0,12.4,0.0,21,1,2,0,122.71,101.23,118.15,129.71875
2026-02-03 22:00:00+00:00,89.66,5.1,100,0.0,13.6,0.2,22,1,2,0,102.92,88.05,95.07,129.16625000000002
2026-02-03 23:00:00+00:00,64.85,4.8,100,0.0,14.6,1.0,23,1,2,0,48.06,80.92,55.98,129.86583333333334
2026-02-04 00:00:00+00:00,62.25,4.4,100,0.0,12.5,1.2,0,2,2,0,49.81,79.33,57.86,130.3841666666667
2026-02-04 01:00:00+00:00,63.78,3.6,100,0.0,9.0,3.4,1,2,2,0,51.0,79.64,57.06,130.91666666666666
2026-02-04 02:00:00+00:00,62.42,3.2,100,0.0,10.0,4.6,2,2,2,0,51.52,82.7,57.55,131.37083333333334
2026-02-04 03:00:00+00:00,61.23,3.0,100,0.0,11.0,1.7,3,2,2,0,51.61,79.84,58.46,131.77166666666668
2026-02-04 04:00:00+00:00,60.04,3.2,100,0.0,5.1,0.2,4,2,2,0,50.89,78.22,58.11,132.15291666666667
2026-02-04 05:00:00+00:00,60.06,3.4,100,0.0,1.1,0.1,5,2,2,0,50.41,73.24,64.53,132.55499999999998
2026-02-04 06:00:00+00:00,89.81,2.8,100,0.0,4.9,0.0,6,2,2,0,121.91,94.55,90.14,131.2175
2026-02-04 07:00:00+00:00,123.32,3.2,100,0.0,10.3,0.0,7,2,2,0,204.02,132.4,168.69,127.855
2026-02-04 08:00:00+00:00,120.91,3.5,100,4.0,10.3,0.0,8,2,2,0,159.89,129.19,174.46,126.23083333333334
2026-02-04 09:00:00+00:00,171.05,4.2,100,61.0,10.6,0.0,9,2,2,0,164.97,176.34,200.46,126.48416666666667
2026-02-04 10:00:00+00:00,163.64,5.2,100,156.0,14.3,0.0,10,2,2,0,149.06,169.84,173.6,127.09166666666665
2026-02-04 11:00:00+00:00,161.67,6.1,100,131.0,14.7,0.0,11,2,2,0,147.28,169.66,162.74,127.69124999999998
2026-02-04 12:00:00+00:00,161.55,7.9,100,190.0,16.2,0.0,12,2,2,0,147.24,168.66,157.39,128.2875
2026-02-04 13:00:00+00:00,92.76,9.9,100,279.0,25.2,0.1,13,2,2,0,78.08,99.78,83.21,128.89916666666667
2026-02-04 14:00:00+00:00,93.68,10.0,100,258.0,24.6,0.0,14,2,2,0,79.8,100.98,83.5,129.4775
2026-02-04 15:00:00+00:00,95.54,9.4,100,112.0,20.7,0.0,15,2,2,0,82.92,99.75,88.07,130.00333333333333
2026-02-04 16:00:00+00:00,106.02,8.9,100,71.0,17.7,0.0,16,2,2,0,113.57,104.17,105.08,129.68875
2026-02-04 17:00:00+00:00,193.16,8.6,100,30.0,17.3,0.0,17,2,2,0,253.51,196.75,200.75,127.17416666666666
2026-02-04 18:00:00+00:00,213.87,8.6,100,3.0,17.6,0.0,18,2,2,0,292.2,199.76,232.35,123.91041666666666
2026-02-04 19:00:00+00:00,230.16,8.4,100,0.0,15.8,0.1,19,2,2,0,283.25,213.82,244.45,121.69833333333334
2026-02-04 20:00:00+00:00,210.65,8.4,100,0.0,15.3,0.1,20,2,2,0,255.75,198.06,227.25,119.81916666666666
2026-02-04 21:00:00+00:00,119.6,8.1,100,0.0,14.7,0.2,21,2,2,0,123.58,122.71,112.3,119.65333333333335
2026-02-04 22:00:00+00:00,100.07,7.9,100,0.0,13.8,0.2,22,2,2,0,89.66,102.92,89.73,120.08708333333333
2026-02-04 23:00:00+00:00,69.75,7.8,100,0.0,11.9,0.5,23,2,2,0,64.85,48.06,82.35,120.29124999999999
2026-02-05 00:00:00+00:00,68.67,8.0,100,0.0,6.4,0.6,0,3,2,0,62.25,49.81,77.7,120.55874999999999
2026-02-05 01:00:00+00:00,70.1,7.8,99,0.0,10.8,0.6,1,3,2,0,63.78,51.0,74.34,120.82208333333334
2026-02-05 02:00:00+00:00,70.67,7.3,100,0.0,9.4,0.7,2,3,2,0,62.42,51.52,74.73,121.16583333333334
2026-02-05 03:00:00+00:00,70.65,7.2,100,0.0,7.4,0.7,3,3,2,0,61.23,51.61,74.7,121.55833333333334
2026-02-05 04:00:00+00:00,70.25,7.4,100,0.0,8.5,0.0,4,3,2,0,60.04,50.89,75.73,121.98375
2026-02-05 05:00:00+00:00,67.65,7.8,100,0.0,7.7,0.6,5,3,2,0,60.06,50.41,85.02,122.30000000000001
2026-02-05 06:00:00+00:00,73.64,7.8,100,0.0,4.0,3.9,6,3,2,0,89.81,121.91,114.26,121.62625000000001
2026-02-05 07:00:00+00:00,111.63,7.9,100,0.0,5.2,4.3,7,3,2,0,123.32,204.02,126.71,121.13916666666667
2026-02-05 08:00:00+00:00,102.36,10.5,100,6.0,28.3,3.1,8,3,2,0,120.91,159.89,124.4,120.36625
2026-02-05 09:00:00+00:00,173.97,11.8,100,29.0,30.0,2.5,9,3,2,0,171.05,164.97,186.42,120.48791666666666
2026-02-05 10:00:00+00:00,171.72,10.6,73,40.0,17.8,2.1,10,3,2,0,163.64,149.06,181.83,120.82458333333334
2026-02-05 11:00:00+00:00,173.02,12.4,64,270.0,27.8,0.1,11,3,2,0,161.67,147.28,178.05,121.2975
2026-02-05 12:00:00+00:00,172.78,12.9,45,343.0,32.3,0.1,12,3,2,0,161.55,147.24,177.22,121.76541666666667
2026-02-05 13:00:00+00:00,103.8,12.4,57,489.0,36.9,0.1,13,3,2,0,92.76,78.08,105.63,122.22541666666667
2026-02-05 14:00:00+00:00,104.62,12.4,53,424.0,33.4,0.0,14,3,2,0,93.68,79.8,104.08,122.68124999999999
2026-02-05 15:00:00+00:00,105.59,11.9,51,340.0,30.6,0.0,15,3,2,0,95.54,82.92,105.16,123.09999999999998
2026-02-05 16:00:00+00:00,103.85,11.1,89,235.0,26.4,0.0,16,3,2,0,106.02,113.57,115.95,123.00958333333334
2026-02-05 17:00:00+00:00,184.27,10.3,37,109.0,28.0,0.0,17,3,2,0,193.16,253.51,186.22,122.63916666666667
2026-02-05 18:00:00+00:00,202.55,9.3,53,14.0,27.2,0.0,18,3,2,0,213.87,292.2,183.58,122.1675
2026-02-05 19:00:00+00:00,201.38,8.8,54,0.0,24.7,0.0,19,3,2,0,230.16,283.25,182.94,120.96833333333332
2026-02-05 20:00:00+00:00,200.29,8.4,70,0.0,23.8,0.0,20,3,2,0,210.65,255.75,183.75,120.53666666666668
2026-02-05 21:00:00+00:00,108.25,8.1,62,0.0,22.4,0.0,21,3,2,0,119.6,123.58,107.56,120.06374999999998
2026-02-05 22:00:00+00:00,105.16,7.6,100,0.0,21.8,0.0,22,3,2,0,100.07,89.66,91.82,120.27583333333332
2026-02-05 23:00:00+00:00,64.57,7.6,100,0.0,21.3,0.0,23,3,2,0,69.75,64.85,66.5,120.06
2026-02-06 00:00:00+00:00,66.59,7.6,100,0.0,21.5,0.0,0,4,2,0,68.67,62.25,67.36,119.97333333333334
2026-02-06 01:00:00+00:00,67.92,7.5,100,0.0,21.0,0.0,1,4,2,0,70.1,63.78,68.71,119.88250000000001
2026-02-06 02:00:00+00:00,68.59,7.4,100,0.0,18.9,0.0,2,4,2,0,70.67,62.42,69.17,119.79583333333333
2026-02-06 03:00:00+00:00,68.65,7.3,100,0.0,17.5,0.0,3,4,2,0,70.65,61.23,69.43,119.71249999999999
2026-02-06 04:00:00+00:00,67.84,7.0,100,0.0,16.3,0.0,4,4,2,0,70.25,60.04,68.95,119.61208333333333
2026-02-06 05:00:00+00:00,64.61,6.8,100,0.0,14.2,0.0,5,4,2,0,67.65,60.06,66.83,119.48541666666667
2026-02-06 06:00:00+00:00,74.99,6.5,91,0.0,15.2,0.1,6,4,2,0,73.64,89.81,92.89,119.54166666666667
2026-02-06 07:00:00+00:00,123.39,6.4,100,0.0,14.2,0.0,7,4,2,0,111.63,123.32,127.93,120.03166666666665
2026-02-06 08:00:00+00:00,105.48,6.6,100,10.0,12.5,0.0,8,4,2,0,102.36,120.91,118.38,120.16166666666668
2026-02-06 09:00:00+00:00,162.56,7.2,100,77.0,16.1,0.1,9,4,2,0,173.97,171.05,171.28,119.68624999999999
2026-02-06 10:00:00+00:00,162.78,7.4,100,105.0,12.1,0.5,10,4,2,0,171.72,163.64,163.89,119.31375000000001
2026-02-06 11:00:00+00:00,163.13,7.9,100,153.0,13.5,0.5,11,4,2,0,173.02,161.67,163.02,118.90166666666669
2026-02-06 12:00:00+00:00,164.41,7.1,100,119.0,9.7,0.7,12,4,2,0,172.78,161.55,162.07,118.55291666666666
2026-02-06 13:00:00+00:00,95.48,7.2,100,138.0,8.7,0.9,13,4,2,0,103.8,92.76,92.94,118.20625
2026-02-06 14:00:00+00:00,97.32,6.9,100,113.0,10.5,0.7,14,4,2,0,104.62,93.68,95.51,117.90208333333334
2026-02-06 15:00:00+00:00,98.48,7.5,63,196.0,18.7,0.2,15,4,2,0,105.59,95.54,96.82,117.60583333333335
2026-02-06 16:00:00+00:00,100.21,8.4,57,249.0,19.5,0.0,16,4,2,0,103.85,106.02,103.51,117.45416666666665
2026-02-06 17:00:00+00:00,195.3,7.6,61,103.0,17.2,0.0,17,4,2,0,184.27,193.16,191.93,117.91375
2026-02-06 18:00:00+00:00,214.44,7.4,19,16.0,14.9,0.0,18,4,2,0,202.55,213.87,193.77,118.40916666666668
2026-02-06 19:00:00+00:00,210.29,6.6,45,0.0,15.0,0.2,19,4,2,0,201.38,230.16,193.74,118.78041666666667
2026-02-06 20:00:00+00:00,196.77,5.9,100,0.0,14.1,0.0,20,4,2,0,200.29,210.65,191.17,118.63375
